lng,lat
-98.048238,31.565759
-95.120421,30.497911
-98.403726,32.166039
-98.395887,31.649676
-96.269927,31.578658
-97.266981,30.767824
-98.666156,31.686508
-97.582897,30.015419
-99.101830,33.534462
-96.732206,31.544351
-98.659859,30.814310
-97.143018,31.393453
-98.658619,31.289878
-98.277069,31.172676
-99.102954,31.572644
-96.897309,31.688451
-98.698582,29.278542
-96.647830,30.875198
-97.211027,32.065079
-99.027338,31.843983
-98.762521,31.577739
-96.431187,32.775950
-96.836395,31.790855
-96.076588,30.839633
-97.022911,31.229739
-97.459513,32.459392
-96.568818,32.669594
-96.620419,30.002603
-97.128134,31.306196
-98.447140,32.294433
-98.374421,32.830361
-96.624327,31.994863
-97.761881,31.883593
-97.618315,32.527817
-98.827775,30.453136
-99.036788,30.385481
-98.661768,31.027237
-97.568431,30.131581
-96.918122,32.382852
-98.629306,30.684760
-98.139535,30.210279
-99.314053,32.034795
-96.885856,30.990103
-97.401077,31.238043
-97.783496,31.861324
-99.134994,29.948958
-97.285620,32.763972
-98.428434,32.052437
-98.939294,31.230496
-95.514455,32.015557
-97.052728,30.567725
-96.643325,30.618517
-99.346715,30.892385
-96.956598,31.725816
-97.843588,31.392017
-96.421217,31.082691
-96.480802,30.631351
-101.423375,34.594705
-98.277977,31.932992
-98.047624,32.161330
-98.088178,30.436433
-97.273307,31.608092
-97.105463,31.959931
-97.785737,31.158555
-97.703005,30.835119
-99.159945,30.741521
-97.665350,32.751474
-97.724412,31.450435
-97.869897,31.577145
-97.667969,30.141078
-97.956214,31.858157
-98.079913,30.883695
-98.274567,30.395645
-97.421339,33.208008
-99.695078,32.424930
-97.225555,32.433068
-98.666926,31.050478
-97.741063,31.430336
-98.719403,31.941769
-98.988295,32.241237
-98.288315,31.473360
-97.574733,32.212377
-99.200157,29.923804
-98.291106,29.481827
-97.804975,31.372725
-98.076397,29.796654
-98.047989,30.860845
-97.897926,31.648629
-99.072030,31.296211
-96.404119,31.668825
-98.148552,32.163856
-95.340727,32.339242
-98.408014,31.240837
-96.833456,29.046114
-98.338367,30.162914
-98.481361,31.879176
-97.895484,31.579736
-96.282248,31.530143
-97.540165,32.185278
-97.497242,31.270577
-98.387980,33.562557
-99.092250,32.617300
-97.676219,31.128973
-98.650947,32.486326
