lng,lat
-90.793283,31.836815
-90.160888,30.806138
-91.856290,32.783634
-89.308008,32.019431
-90.385297,30.748734
-90.300064,30.702698
-89.642950,32.206522
-88.395235,33.560665
-90.578486,31.171139
-92.296739,32.403671
-89.616209,32.171136
-89.707437,30.040043
-88.552603,31.007268
-90.334170,31.079491
-90.154064,32.365327
-90.106100,31.403765
-91.752262,30.402150
-91.113847,31.182985
-90.372515,32.362893
-90.193567,31.452990
-89.211797,30.790005
-88.943562,31.069248
-90.045631,31.177308
-89.897326,32.013496
-91.697214,32.019947
-91.010842,29.812981
-90.548658,32.206005
-92.211440,31.014211
-89.501746,31.823283
-89.135844,31.773408
-90.380604,30.977681
-89.659873,31.095491
-88.791043,32.746538
-90.922491,31.645597
-89.396925,31.029532
-91.125295,33.084237
-91.159742,32.302940
-91.203453,31.064838
-91.202037,30.330623
-90.347372,32.697599
-89.259723,29.963676
-89.556631,31.071490
-90.391277,31.070385
-90.448249,32.800403
-89.229002,31.634008
-90.250821,33.867676
-91.370187,31.058496
-88.607204,31.301381
-91.107319,32.836681
-90.691929,30.780272
-91.488099,30.983301
-89.872124,30.965580
-90.710606,30.935655
-90.099358,31.202330
-90.917798,31.345649
-89.880946,31.154917
-88.930338,31.671451
-91.884165,31.322021
-88.519321,31.521424
-90.335741,29.612214
-92.787756,32.302721
-90.574451,29.921056
-91.712431,31.118329
-89.596404,30.404537
-90.374000,31.404684
-90.959243,31.503628
-90.790033,29.541635
-88.525103,31.600786
-90.113937,32.100949
-89.574537,33.723315
-90.371562,32.089156
-91.959274,31.218865
-89.131453,31.036479
-90.244143,31.189942
-91.425636,31.440812
-88.314672,32.544195
-89.692302,30.178436
-88.488472,31.571888
-88.254260,31.814187
-91.034562,31.802076
-89.973012,32.870367
-89.677020,30.895502
-88.237858,29.512283
-90.266268,31.348961
-89.951791,32.873924
-89.345382,31.520529
-89.865786,32.165654
-90.471813,31.299382
-89.730617,31.636290
-92.203374,30.851840
-90.553170,32.853681
-88.608348,32.407157
-88.811759,31.026595
-89.505602,31.071358
-90.154703,31.322706
-89.067268,32.512789
-90.493181,32.140516
-91.406086,31.556103
-88.111257,31.286780
-91.624993,33.235472
-91.386761,31.184056
-88.365088,29.850632
-90.759867,30.021879
-90.429133,32.547201
-89.726847,31.564510
-90.732333,30.659644
-90.124979,31.834862
-91.728991,29.507883
-90.513754,32.128695
-90.522455,31.362589
-90.045878,30.590689
-91.224705,30.301491
-89.982809,30.141821
-89.404620,30.289103
-90.428764,32.807474
-90.814892,30.536508
-90.212920,32.406447
-89.409872,31.750381
-91.382718,32.235013
-88.994623,32.459076
-89.425366,29.367141
-91.080099,31.673134
-89.465801,29.939282
-90.200356,33.068087
-91.630996,33.403260
-88.943604,32.323512
-88.769879,31.263766
-89.030122,30.635758
-91.182445,29.901445
-90.098242,31.859241
-89.426679,32.922617
-89.004770,32.821064
-91.060779,32.643632
-89.065431,30.843747
-89.164482,30.692680
-89.144114,32.401191
-89.540080,30.998994
-89.792505,32.056130
-89.772302,30.932784
-88.913263,31.568154
-90.637994,32.066232
-89.394525,31.607844
-90.395360,30.451768
-88.738448,32.406226
-89.996450,31.001895
-89.954663,32.060639
-89.581201,32.218541
-89.932288,32.293234
-89.856416,32.597528
-89.606012,31.303000
-90.071829,30.083174
-90.183870,32.998392
-89.536399,31.067896
-88.737482,31.473281
-92.320550,31.392879
-89.581907,33.234333
-90.466695,31.186377
-90.589197,31.347919
-91.397267,32.458713
-89.826244,31.529294
-90.736989,31.130857
-91.327719,31.239299
-90.737922,32.989709
-90.258772,32.758215
-89.618408,31.229100
-89.502186,33.076047
-89.698382,31.370702
-89.835360,31.680429
-90.681766,31.201177
-88.025303,32.089815
-88.646828,30.285105
-88.831844,31.166298
-89.662723,30.259517
-89.824686,28.820874
-90.155973,30.628308
-89.340530,31.326293
-91.826709,32.124772
-90.700742,31.241454
-91.585914,31.643580
-89.821716,32.405343
-90.835165,29.957248
