lng,lat
-40.056163,51.611448
-40.757925,52.680772
-41.217048,51.685510
-41.008076,50.309882
-40.424401,51.421874
-40.289437,49.057688
-41.048905,51.051747
-39.372864,50.964946
-39.012579,48.756524
-39.765280,51.133329
-40.932217,50.977236
-39.618584,50.303170
-39.875309,49.694871
-39.900179,53.499546
-42.041159,53.645906
-40.962844,52.219001
-41.152808,52.135009
-40.156099,52.571895
-39.916164,51.386378
-38.895147,50.197403
-39.041490,51.488519
-40.574362,52.109405
-40.472769,50.978732
-38.847619,52.364400
-38.870427,49.603764
-39.926755,51.035771
-40.176740,51.438819
-40.967267,52.341467
-39.252572,50.681252
-42.233003,50.045292
-38.785223,51.940374
-40.977907,51.271126
-40.303806,51.756238
-39.423603,50.736169
-40.397437,51.734888
-40.027156,50.978468
-40.502318,51.123645
-39.607891,52.499998
-40.625141,51.127256
-41.827189,52.550181
-40.944313,52.298366
-39.233529,51.456529
-39.718822,52.285627
-40.783160,52.420987
-39.252724,51.149302
-39.910680,52.301838
-39.492884,50.216934
-40.512079,51.515788
-41.501924,53.350605
-41.157461,51.163709
-39.611140,51.062970
-40.264244,51.529971
-38.440533,52.767425
-41.179854,49.404659
-37.804595,51.643227
-40.335122,51.113653
-39.991708,51.403044
-39.728233,50.859237
-39.772179,50.252482
-41.317164,52.073864
-39.927122,52.163355
-40.667429,51.224087
-40.456788,50.817208
-39.079746,50.139029
-39.551177,52.789290
-38.982686,52.261693
-38.855226,52.308664
-39.496385,52.151844
-40.281263,50.182527
-39.961541,51.949204
-41.769413,53.193296
-39.313242,52.210131
-40.279387,51.698437
-40.818090,52.184142
-40.986739,52.024075
-38.455006,51.234190
-39.113834,51.836194
-37.913826,50.712214
-39.535143,50.805944
-39.882993,48.951675
-38.011210,51.897501
-40.977242,50.321806
-40.482938,52.416496
-41.972788,51.857054
-37.731625,51.280095
-41.796459,51.216082
-41.390772,51.532523
-40.024507,51.893677
-39.953820,50.711431
-40.916282,51.895057
-40.373302,52.113257
-40.431744,51.380477
-39.936277,51.306174
-39.236749,50.999691
-40.331345,52.839766
-40.228202,50.432559
-40.231625,51.910660
-39.451906,51.224710
-42.722807,51.154924
-38.946248,52.176128
-39.543587,52.734520
-40.772229,52.008907
-42.567580,52.988197
-40.891073,52.908263
-39.425966,51.302790
-38.987638,53.062732
-38.025888,51.476657
-39.618562,52.833436
-40.155695,51.903677
-35.738413,52.136198
-39.029706,50.470633
-41.168418,52.550286
-39.313283,51.475808
-41.050898,50.529809
-40.697037,51.951110
-37.963217,51.134848
-41.042826,52.762617
-38.605919,51.786209
-39.660192,51.550677
-41.684824,52.071537
-39.473802,50.897213
-40.343936,50.408111
-40.287718,50.503007
-38.239411,51.951897
-39.231524,51.319402
-38.104291,52.951945
-39.967441,52.337192
