lng,lat
1.313139,53.156889
-1.563499,50.217522
0.907889,53.055185
-4.529487,52.539289
-0.981263,46.446660
-4.615490,55.744765
3.922443,51.143823
0.029255,54.077023
-0.606720,49.601702
0.831068,51.217981
1.919493,53.329872
0.686561,48.210501
-1.602103,52.657889
0.676036,49.069230
0.049928,50.295201
1.659891,50.542411
-1.749871,53.996093
-2.514739,53.378032
-1.751564,50.161427
-2.190040,47.841284
-0.474101,54.312622
1.099725,53.431384
0.570581,51.158921
1.639691,52.740262
-3.048922,53.675345
-0.934066,53.258005
-0.080668,51.072545
0.048738,51.842937
1.160679,52.746847
-0.142575,51.341044
0.569445,50.813772
1.028222,49.645778
-1.923719,49.571195
-0.448326,51.840075
1.079226,48.514581
-1.273039,50.840698
-1.279612,52.120877
-1.642529,49.807258
1.694220,52.534251
2.357851,50.511872
-0.053444,52.074805
3.013573,51.329200
-3.922130,52.843139
-1.119854,51.756064
3.800043,55.015569
2.836963,54.294152
-1.602540,52.017656
-0.134847,51.503386
0.564363,50.278082
-1.732016,54.923732
-3.278109,53.365202
1.206998,52.844741
-0.063024,52.872875
2.036430,48.864789
-0.126286,50.842253
-2.052047,54.609835
-0.596052,51.408158
-0.077106,52.580858
-0.203547,52.020082
4.095957,51.891825
-0.432432,51.998962
6.017694,50.288302
3.888036,51.436744
-3.948009,50.993165
-2.393407,54.102600
2.999962,49.616749
0.802071,53.099219
3.002837,52.332916
-3.388899,52.043413
-1.081050,52.062871
0.561919,52.307737
2.747659,54.070517
3.272095,49.107195
1.390901,49.246052
-0.827296,50.514047
0.076390,51.578042
-0.099684,51.259230
-6.168255,53.529012
2.364232,50.542856
-0.683583,53.516813
-2.538567,52.143772
-0.016130,52.348867
0.519926,53.285234
-3.574084,50.808355
2.767501,51.011892
0.666127,53.923899
1.317724,52.188709
0.714500,49.969816
0.592587,51.564846
2.958564,50.439282
0.653371,50.564156
1.382013,51.984987
5.648531,51.834838
0.426938,50.675837
-0.074646,50.979902
3.242695,52.315520
0.145733,48.668190
-2.189737,54.727393
-0.267809,51.025362
-0.655461,51.812260
-2.977495,49.011493
-2.610436,55.318752
-1.381297,51.746322
-2.679862,48.532236
0.097557,51.483928
-0.489936,56.121220
-1.560774,50.288336
0.136173,51.603011
-1.528166,51.607221
3.690028,48.268556
1.808270,53.086468
-0.803026,52.163797
-2.862728,50.739257
-2.258868,51.008031
1.250405,53.971157
-0.749521,51.772984
-4.186912,54.131264
-1.762208,52.754316
-2.441619,48.795573
-0.186717,50.807092
0.766574,50.331531
-2.734145,53.012644
0.639144,50.462350
-2.854173,54.419563
-2.823762,51.971142
0.296373,51.538144
-3.790790,52.567056
-0.714279,46.720679
-2.088882,53.881719
0.949441,51.298480
-1.513700,53.604598
0.688699,51.495069
-3.152242,50.993023
0.879808,52.158843
-0.028488,51.426305
-0.215427,50.189686
-0.891797,53.117839
-5.231298,51.945000
2.745290,50.863020
4.183180,51.820644
-0.420505,58.784869
-1.953382,53.305638
-0.595233,50.080316
-2.282218,53.023117
0.357194,50.806081
0.637899,52.627365
2.427371,52.713069
-2.274017,50.415758
1.459826,49.566932
-0.857465,55.309150
2.740865,50.689611
0.122602,49.702770
1.343354,48.632490
-2.359254,56.192285
-0.552433,53.203051
-2.700092,51.994399
0.369899,48.780771
-2.004127,50.928469
-1.446240,51.511327
-2.599127,50.338920
-4.402633,50.098952
-1.413692,50.947811
1.512802,48.013133
-1.064707,51.070007
0.078313,53.828547
0.188360,51.598821
-0.710250,50.755743
-2.442951,50.479405
-0.813702,52.680715
2.984461,54.446110
-0.139764,53.330441
-0.175312,50.497903
-0.027702,53.652142
0.404360,52.083311
-0.832777,50.828735
-2.335423,52.142304
1.477399,51.080966
2.374968,51.894152
-0.749647,51.605513
-0.396959,51.964932
-1.301836,53.574503
-1.727756,50.838032
-0.689381,48.897760
0.563512,49.832260
-0.554458,48.223164
-0.208460,50.705334
-2.122370,54.059763
-0.767610,50.252322
1.026584,49.375301
-1.974031,49.813966
0.970212,52.533245
-4.871355,51.850804
-1.957464,52.183551
0.183074,52.063141
0.950491,49.961750
-1.736149,54.106904
-0.952931,52.030236
1.459159,51.601994
-0.618002,49.509073
-3.085990,49.118144
0.654582,48.760294
0.855993,50.691028
0.947475,50.169634
1.499626,51.968550
4.214885,49.656923
1.043484,49.693333
0.147063,48.563719
1.072774,51.466017
1.204729,52.004404
-2.195464,54.565438
1.450967,52.987862
-1.527820,56.446498
2.078050,51.910186
0.097319,52.160430
2.996904,52.429092
3.672020,49.581970
2.131495,53.721718
1.189740,52.980896
-1.353115,49.710724
0.261149,48.806912
-2.672706,53.953689
2.200340,51.529444
-1.809445,52.050673
-0.493560,56.154394
1.977908,55.151701
-2.018328,49.986018
0.499757,50.449196
-0.383089,50.975271
2.435731,50.501023
-0.775549,53.228826
2.543292,51.651850
0.423210,51.055531
2.380257,54.262191
-1.337385,50.499558
-1.856545,52.211587
-3.174222,51.632596
0.522828,48.985299
-1.014848,54.106968
-2.783969,56.196376
-1.247144,54.604385
-2.228604,47.517070
-2.407674,51.325953
1.085682,52.077573
-3.122645,52.058195
0.530594,51.657521
0.013813,52.886142
-0.756806,52.821389
0.474009,52.942930
2.135739,52.912388
-0.643244,52.828941
-2.310140,52.068188
-0.448956,52.193160
-1.648500,51.670155
0.472588,50.895597
-6.505964,50.984183
-0.178316,50.844111
0.418621,50.492594
4.051177,51.496558
1.642348,52.586498
1.367871,50.342651
3.747583,53.950327
1.207487,48.120151
-3.719883,55.467071
-1.833202,49.048143
-1.176658,52.767973
1.996308,50.918332
-0.319338,50.887090
-1.372811,49.187612
0.556263,48.063760
2.405199,54.462095
1.201374,48.625509
-2.261123,50.863340
-0.136175,54.285399
0.713536,52.712593
1.051044,54.286885
-1.203931,51.732445
1.054185,50.168180
-1.668337,51.652182
-4.840515,49.967376
-0.868171,50.914222
1.880995,49.875046
-0.391994,49.347582
2.389883,53.635700
-1.795805,52.447621
0.602776,55.018863
0.043834,52.861073
4.094990,52.881411
0.289071,49.538548
-0.197661,52.553860
-1.027748,50.587238
0.721322,56.365272
1.638807,52.673325
-2.556457,54.020199
-0.355461,48.084851
0.328379,50.825029
0.376448,47.779051
-0.725896,52.467881
-2.444477,52.548006
-0.301787,52.570429
2.025825,52.173616
2.155026,48.845344
-2.239005,48.131838
-1.858221,51.075932
-0.688691,49.591852
-2.522423,53.543972
-1.846992,51.811670
-1.965564,49.679475
-0.023822,53.256751
-3.448885,51.747692
2.146417,50.183555
-0.022538,50.561374
-1.339441,51.773265
-2.327842,49.359821
0.022651,49.467377
-0.582237,50.790855
1.432287,50.064178
-1.337459,53.097544
-0.422673,50.610267
-0.008648,47.762957
-2.963490,53.419194
0.153531,50.114678
2.026392,54.566037
-1.874922,48.989037
-1.752916,52.585453
0.201056,54.543482
-2.274658,50.202017
-1.665243,52.007815
-2.019411,50.635671
-2.564572,50.316365
-2.786182,52.234764
0.955527,52.178411
1.569737,49.321879
-0.380930,49.219728
0.403740,52.993612
-0.633902,50.485400
3.070301,52.311761
-1.805463,50.060646
-0.697212,51.895915
-3.226973,53.651697
1.076421,50.412336
-0.404742,52.527537
-3.127892,52.669586
1.256167,49.337927
-1.329401,55.347838
0.346783,54.050448
2.102795,52.039417
-2.021706,51.521560
-1.093338,54.101377
0.085491,52.155268
2.466379,52.516144
1.074597,49.147476
-1.581270,48.201160
-0.039862,51.617304
-0.446968,51.750624
-0.104311,49.993156
2.388100,49.909074
1.158833,53.234503
-0.049439,51.557978
-0.943147,54.276579
-0.835907,52.663060
3.100472,51.035168
-1.970644,53.114132
2.037195,49.561297
-0.431859,52.652593
2.555939,51.092978
0.667970,49.688112
-0.173861,51.430135
0.398455,48.225811
-0.296198,51.625832
1.911688,51.484881
-2.117714,47.242030
3.672163,51.083183
-1.122387,49.772250
2.001287,50.059817
-0.643738,54.488078
0.676535,46.937407
-1.392484,51.595115
-2.239551,48.908203
-3.105184,53.415156
-2.713414,53.204194
-1.704634,53.479016
0.545776,48.196505
-0.954226,53.607545
-0.115518,49.009800
1.125767,49.892793
-0.052042,52.766289
-1.217427,47.188385
-0.375047,51.423358
-0.020040,52.987531
1.285117,53.104909
-0.113042,50.066630
-1.670783,51.142802
-0.660007,54.524273
-2.954760,51.777478
-1.219669,50.913000
0.025369,52.827102
0.815442,53.124639
-4.750403,57.694421
-0.374474,50.719149
2.842413,51.488031
0.891360,52.476034
0.636695,49.950726
-0.082062,51.162047
-3.769176,50.416358
2.401544,48.179685
-2.487016,54.169060
0.692660,51.467684
-2.536779,49.981123
-0.855921,50.651730
0.692588,54.726492
1.380620,50.233520
2.536923,50.517051
1.116757,52.738478
-2.526305,55.618348
-1.011516,51.481316
-0.779222,49.553109
-2.046169,50.253229
-0.805662,51.677611
0.783046,52.604321
-1.861972,50.215054
0.842514,52.573455
