lng,lat
-2.159531,50.274600
-1.168332,52.719491
-0.518062,51.034334
-0.559695,51.325890
0.880168,52.591143
-0.078091,52.201479
-0.227577,50.493377
1.597764,49.402773
-0.431832,52.049490
3.546852,51.852841
-1.482251,53.741266
2.042018,54.151299
0.916694,48.332040
-2.324112,48.490912
5.145070,52.893611
-1.187267,50.389339
-4.956548,51.587913
0.555537,52.457920
1.215621,56.625045
-2.768990,52.247706
2.326134,51.047066
-1.032875,51.139938
3.178995,52.319661
-2.506499,49.294569
0.012282,47.167088
-0.356974,54.401319
4.078062,49.773966
1.865826,49.133510
-2.656787,54.647044
-0.554170,54.438618
-2.984030,50.825422
0.303494,52.409996
-0.674508,49.810795
0.936999,54.337714
-0.031833,51.661700
1.187557,48.048883
-0.507554,52.637063
1.648510,51.768864
-2.206523,53.640653
1.110200,52.223344
-3.245481,52.012172
-3.421993,56.301887
-0.099918,51.741158
0.968950,52.181975
-2.930274,51.979195
-3.680935,52.665399
-3.181513,48.779008
-2.093486,51.793567
1.261521,48.750265
0.546339,51.996499
-0.130525,53.026998
1.949917,47.569234
1.382903,53.104714
-3.239322,50.744741
-3.711694,54.595936
-0.057584,52.027508
0.923207,48.469100
-3.499208,55.232811
-0.152295,53.254149
-2.461303,54.523552
-3.990178,51.051903
5.679763,50.106862
0.493624,49.854745
-5.141319,48.079529
-1.384334,50.671296
0.033573,51.745436
-0.193061,50.203029
0.663897,52.088245
-5.144135,49.702601
2.218672,51.661239
-1.169359,48.830452
-1.459015,51.244928
3.325088,51.633808
1.701127,50.206739
1.365873,51.907740
2.578670,53.607349
1.369243,52.288420
-0.487129,50.290606
3.498247,52.040540
-0.477785,52.694013
-1.828248,51.131760
-0.218678,50.390329
2.507356,48.600406
-0.107324,50.390524
-3.258659,49.723677
2.179174,55.007072
-2.161197,52.900012
-1.913951,53.786663
-2.090229,52.375708
-0.577265,51.787077
2.716984,54.278488
0.734117,53.064997
2.339381,51.956335
-0.336744,50.592891
0.204664,54.325570
-0.588354,57.314596
-1.803268,53.395422
1.460814,51.226910
1.583601,52.059083
-1.588428,47.485073
-2.734868,51.005619
1.228824,54.225318
-0.224206,53.838525
1.466033,51.413733
-0.890851,49.065699
-2.390588,53.998658
0.001343,51.974776
-1.508185,55.046166
1.987270,52.775295
-4.520772,47.432986
1.122265,54.492883
0.297742,52.236388
-1.460023,52.476154
-0.725143,52.172284
1.270220,50.099115
-0.776709,52.656639
-2.657264,51.726999
-2.908968,52.607406
2.059117,52.272708
2.364992,51.528881
0.811001,48.766531
-0.824817,51.092764
-2.090224,53.401644
0.000835,51.786302
3.824822,48.479353
0.178035,52.452193
-0.733443,52.593055
0.700086,50.499123
2.357647,51.336343
-0.369519,54.159628
-4.126825,46.594534
-1.774470,51.762734
-0.727776,51.188217
4.584844,49.255304
0.318982,48.644464
2.890612,51.924676
-1.876200,52.844732
1.440351,52.380370
-1.970750,50.181236
-2.696245,50.701891
-1.862359,50.059342
-0.797420,52.857797
-3.628544,51.691588
0.851081,50.261324
-0.469027,53.024655
0.034242,52.700405
-1.045951,51.802685
3.729149,51.970504
1.435834,53.215482
0.980469,51.379997
2.641390,50.437655
-1.922852,50.743603
-1.005713,51.921853
-2.659847,54.119099
-2.407588,49.567872
-0.805473,52.041227
0.575141,51.675726
-4.376777,50.444081
2.389884,50.257630
-1.592915,50.231941
-1.656540,54.770411
2.214249,52.229817
0.796196,52.143495
3.922848,51.487659
-0.823457,47.328164
-1.106485,50.286924
0.978026,54.384580
0.135686,53.427840
1.875858,52.061323
-1.763236,52.780303
-0.581127,48.884881
0.721924,46.978837
-5.360313,50.784319
-2.765563,48.148720
-2.751232,51.643868
1.388621,49.411451
-2.042811,49.902006
-1.919753,51.855550
0.579965,53.293349
2.751907,51.356768
4.529650,50.126849
1.794412,50.678289
2.878723,49.205152
4.609554,54.884732
0.434683,51.285740
-1.644118,48.890079
2.317956,53.305469
-2.264913,51.503134
-0.137780,50.652653
0.354607,48.383502
1.652177,55.749072
0.512660,51.755268
-2.126398,53.685112
0.584326,51.486555
-0.884330,56.723848
-3.398253,52.356194
-3.573146,48.004531
-0.650567,51.316241
0.068352,49.504583
-1.687906,53.943743
