lng,lat
3.148542,50.560489
-2.686063,51.618392
-0.409899,54.670684
-1.128793,52.968828
3.198548,51.925410
0.625299,55.155537
-0.140063,46.918004
1.731958,47.687500
-3.659394,52.149112
0.518312,51.637153
1.958624,53.037713
2.706378,49.337954
0.118727,55.997491
-1.421386,49.898251
1.438357,51.406649
-3.262866,49.465723
2.241262,51.240903
-1.419273,50.465172
1.629346,54.348128
-1.726300,49.017079
2.906406,46.565780
-1.549089,50.634859
-0.619314,53.677440
1.923000,49.026303
0.754823,53.340748
-1.282924,47.973118
2.217856,48.499712
1.681830,55.100444
0.402321,51.218055
-0.730767,48.115533
-2.489068,52.491168
-1.186646,48.702789
-3.590339,52.208318
-0.361711,49.520960
-3.323561,51.696778
0.909513,54.020015
1.353553,49.247314
-1.092167,52.666290
-0.241557,49.234723
0.809679,51.827461
-2.994291,53.038263
3.621285,53.592093
-0.136634,53.748404
1.950331,50.957814
-0.586973,56.179389
-0.866556,51.010963
2.976667,51.761793
-3.569000,51.354802
-4.382219,51.853793
-1.142353,50.148618
1.678698,48.166632
-3.180063,54.432614
-3.015319,52.426116
0.893470,51.570945
1.620613,54.160311
1.495571,49.944134
3.251202,48.377589
-0.154124,51.861113
-1.082675,49.877474
-0.703173,53.742146
-1.066289,50.693944
-0.524710,48.690374
0.235793,51.353432
-0.522221,49.181092
2.516035,51.478409
2.667459,49.667444
-0.703212,50.659745
3.305350,53.721555
-2.239460,50.658186
1.148384,52.227461
2.360935,49.783123
-0.510265,52.504990
-2.069643,50.244514
0.262728,52.003343
5.921271,50.665403
4.756068,56.030974
-0.155644,51.050102
-0.978344,53.914039
3.241806,51.293439
0.909175,50.751510
-0.515265,50.511692
-2.120596,53.325455
-0.783965,51.642556
0.237489,49.130225
1.661967,52.128283
1.846591,53.297431
-4.898989,53.572193
-3.035644,48.987944
1.586559,51.035458
-1.094061,53.557442
1.688692,53.461781
0.445051,49.877913
-3.368918,49.159880
2.329098,52.809134
-1.736302,49.425459
1.566379,55.425893
-0.783043,49.573725
1.507393,50.968356
-1.772684,52.131372
2.181542,50.449086
1.252463,52.693427
0.157944,51.838082
-0.322472,50.248199
1.279627,51.159397
-1.151666,52.878773
0.389757,48.396140
-1.673307,52.896421
0.940782,50.573325
-0.172342,51.505287
0.989659,50.798549
-4.843468,49.328746
-2.768664,48.950774
0.991216,56.571286
-1.256150,50.199621
-1.171511,52.702395
-1.413182,49.709240
0.265730,52.887373
-1.148700,51.978854
0.391044,53.633815
0.666660,52.295249
-0.029785,51.384238
-1.659059,50.935367
0.532992,51.993264
-1.615236,54.845871
-2.089415,50.987945
2.388942,52.965646
-0.634302,51.402356
1.681624,49.062857
1.247132,49.416624
-0.363702,48.690878
0.001563,51.450029
-2.899911,53.288143
-1.898540,52.603198
-2.758362,52.517364
-1.667433,52.945703
1.875175,53.479313
-0.198908,49.613622
-5.175615,50.482977
0.343702,48.573298
-1.237921,50.869253
1.659961,48.305442
-0.000630,45.180771
-0.607120,49.243655
