lng,lat
9.801535,61.505538
9.821162,61.491836
9.79441,61.51491
9.791673,61.514952
9.793978,61.496572
9.80639,61.500788
9.826481,61.495171
9.836458,61.492497
9.78802,61.513659
9.800214,61.5159
9.783593,61.518402
9.815505,61.501726
9.827478,61.491289
9.804203,61.492818
9.833114,61.488143
9.833118,61.488233
9.785901,61.51477
9.816111,61.484361
9.792275,61.519259
9.827036,61.491026
9.836898,61.499864
9.807059,61.488548
9.806325,61.488199
9.784436,61.51785
9.814485,61.483307
9.836207,61.496997
9.841724,61.494483
9.805329,61.506739
9.832635,61.483385
9.832679,61.48806
9.827119,61.482302
9.802681,61.509028
9.839566,61.501711
9.784064,61.504636
9.784623,61.5263
9.814409,61.485017
9.835237,61.483614
9.840729,61.501962
9.81714,61.484885
9.833291,61.492547
9.834003,61.492356
9.785944,61.519535
9.794554,61.514908
9.823045,61.48848
9.84135,61.495928
9.772965,61.519372
9.807201,61.499426
9.826666,61.481769
9.803181,61.510729
9.806941,61.50015
9.842016,61.494568
9.829749,61.486847
9.77884,61.514787
9.821861,61.487689
9.78191,61.51591
9.789797,61.511203
9.785979,61.524121
9.790437,61.516499
9.821272,61.480144
9.84412,61.489589
9.796734,61.50804
9.817433,61.481373
9.784257,61.505892
9.842501,61.492312
9.794744,61.516074
9.819497,61.486197
9.806541,61.500965
9.839086,61.496952
9.789088,61.518858
9.820677,61.486898
9.809542,61.489409
9.775442,61.520054
9.798154,61.522136
9.789752,61.517409
9.818214,61.479293
9.821564,61.48023
9.843242,61.49284
9.791536,61.515134
9.806538,61.500875
9.843835,61.489684
9.80639,61.500788
9.830282,61.492953
9.797617,61.512163
9.82374,61.484243
9.832639,61.483474
9.831797,61.487624
9.801131,61.506264
9.805372,61.49325
9.832006,61.492837
9.83338,61.487599
9.832347,61.483389
9.793771,61.498643
9.813596,61.482691
9.826669,61.481859
9.81422,61.480254
9.797336,61.497689
9.826245,61.482045
9.798473,61.508283
9.80721,61.488725
9.817288,61.484972
9.829163,61.486586
9.839422,61.501713
9.838505,61.48608
9.802205,61.511553
9.811345,61.487672
