lng,lat
34.063605,0.356473
34.186396,0.409464
34.115944,0.227904
34.183827,0.362825
33.949445,0.384291
34.197202,0.222595
34.092345,0.358114
33.977247,0.525928
34.215846,0.509389
34.082305,0.355390
34.002306,0.477828
34.106353,0.254810
34.106189,0.471783
34.102600,0.433173
34.168339,0.371067
34.160782,0.320168
34.144898,0.198240
33.861209,0.336946
34.093244,0.260376
33.928505,0.226507
34.120128,0.317916
34.232784,0.355468
34.182530,0.281666
34.132359,0.172443
34.106850,0.319552
33.936624,0.275302
33.951871,0.388353
33.897676,0.446379
34.162904,0.503392
33.936954,0.430914
34.097269,0.426167
34.014423,0.555339
34.045484,0.423904
34.033647,0.278377
33.953439,0.336731
33.979661,0.396871
34.120393,0.444292
34.026676,0.257598
34.035851,0.476298
34.104357,0.332411
33.963992,0.454211
34.295859,0.442460
33.851765,0.332734
34.030429,0.384190
34.115713,0.337379
33.991232,0.376206
33.893296,0.287926
33.914469,0.447745
34.220342,0.398436
34.016180,0.287214
34.235171,0.323416
34.143930,0.236793
34.131012,0.425754
34.043137,0.472153
33.917542,0.340555
34.223745,0.578318
34.048847,0.451692
34.014464,0.446939
34.074936,0.372993
34.197249,0.338862
34.287803,0.488157
34.100158,0.450042
34.022170,0.280211
34.070383,0.311418
34.079924,0.316196
34.159212,0.498844
34.170165,0.446599
34.126351,0.420293
33.911629,0.300170
34.152976,0.407741
34.028862,0.406530
34.008226,0.455711
34.143704,0.401414
33.952596,0.339323
34.295408,0.432021
33.951407,0.274560
34.149284,0.503400
33.900930,0.371295
34.199368,0.434469
34.326888,0.413247
34.129045,0.393168
34.236163,0.301872
34.200495,0.315618
34.062529,0.493518
33.856954,0.610676
34.077499,0.507922
34.122630,0.134159
34.280993,0.332985
34.013185,0.343594
34.192950,0.359242
34.002475,0.532923
33.981052,0.221518
33.983116,0.443763
33.921352,0.424018
33.959431,0.575569
34.145531,0.206297
33.898985,0.593369
33.970287,0.544531
34.155780,0.594927
34.118772,0.408424
34.163047,0.260403
33.937943,0.408393
34.125160,0.297281
34.059220,0.200757
34.143463,0.376349
34.102765,0.212670
