lng,lat
-97.562970,30.435640
-97.611141,30.130660
-97.912644,30.261473
-97.713076,30.222902
-97.559145,30.287886
-97.851867,30.430576
-97.796091,30.235757
-97.667940,30.486186
-97.798816,30.232369
-97.658858,30.288111
-97.825346,30.121609
-97.755804,30.424458
-97.764455,30.207803
-97.596511,30.200842
-97.658859,30.181873
-97.746519,30.175077
-97.716404,30.219619
-97.748357,30.191773
-97.803228,30.303635
-97.644200,30.424666
-97.711895,30.219717
-97.870931,30.337760
-97.677857,30.130897
-97.832184,30.283112
-97.711198,30.087295
-97.712917,30.438036
-97.618319,30.468596
-97.731609,30.432220
-97.765737,30.023275
-97.761600,30.292295
-97.957121,30.269307
-97.758490,30.046349
-97.873601,30.491502
-97.904205,30.353854
-97.589969,30.285284
-97.578266,30.302215
-97.703820,30.287070
-97.952681,30.125060
-97.719627,30.443704
-97.779464,30.354215
-97.751075,30.214937
-97.681786,30.259770
-97.879092,30.413856
-97.852406,30.171307
-97.729329,30.411141
-97.742286,30.358139
-97.791341,30.249748
-97.703737,30.304515
-97.764339,30.246094
-97.817091,30.199361
-97.666787,30.174685
-97.631067,30.268611
-97.874413,30.405118
-97.836751,30.307468
-97.908912,30.337336
-97.836421,30.372888
-97.842342,30.291444
-97.719562,30.118067
-97.712764,30.309610
-97.673235,30.054140
-97.801032,30.287024
-97.762334,30.269381
-97.700269,30.336031
-97.899715,30.172544
-98.009969,30.234174
-97.811544,30.206952
-97.772123,30.329741
-97.769733,30.242303
-97.887915,30.233833
-97.570272,30.409855
-97.712921,30.158840
-97.873452,30.318191
-97.717084,30.301092
-97.687091,30.282695
-98.019152,30.332984
-97.821833,30.182868
-97.620823,30.131445
-97.615500,30.087760
-97.752658,30.173597
-97.763922,30.207814
-97.644688,30.238738
-97.757038,30.368879
-97.797596,30.294054
-97.598727,30.226015
-97.662285,30.177039
-97.735394,30.370566
-97.781206,30.152458
-97.778329,30.390406
-97.748006,30.200810
-97.732112,30.276859
-97.737124,30.224517
-97.835857,30.207290
-97.631454,30.180051
-97.839011,30.474537
-97.673359,30.181614
-97.719185,30.404520
-97.782082,30.157506
-97.644162,30.340911
-97.859384,30.122131
-97.860232,30.226352
-97.724382,30.274448
-97.737269,30.284995
-97.743064,30.304060
-97.807782,30.313751
-97.709720,30.328205
-97.946041,30.290934
-97.677608,30.409748
-97.792602,30.143303
-97.702107,30.242810
-97.818271,30.245763
-97.623970,30.291917
-97.763171,30.271105
-97.920691,30.230566
-97.721644,30.231305
-97.958819,30.185354
-97.730205,30.174412
-97.675560,30.224115
-97.980481,30.070315
-97.878874,30.372938
-98.019909,30.402998
-97.751175,30.406012
-97.765523,30.182768
-97.700330,30.166818
-97.779556,30.246272
-97.638204,30.482202
-97.771942,30.305252
-97.702715,30.385604
-98.016271,30.338607
-97.789605,30.228251
-97.852972,30.359637
-97.677128,30.285236
-97.728696,30.320618
-97.714425,30.325264
-97.840721,30.211258
-97.727149,30.161237
-97.811177,30.345978
-97.691246,30.034903
-97.730860,30.120303
-97.666159,30.326361
-97.770995,30.197313
-97.812856,30.387071
-97.857810,30.252496
-97.831926,30.378357
-97.602044,30.217787
-97.673340,30.480585
-97.790878,30.235115
-97.686708,30.228297
-97.761657,30.231038
-97.844336,30.446847
-97.661042,30.227100
-97.787537,30.229546
-97.932996,30.073026
-97.641734,30.385549
-97.880752,30.323774
-97.859637,30.261312
-97.926657,30.244310
-97.726049,30.205134
-97.818242,30.356931
-97.670001,30.242647
-97.696849,30.377851
-97.764765,30.062507
-97.734295,30.352702
-97.861379,30.357667
-97.616591,30.282508
-97.804727,30.374326
-97.669899,30.325951
-97.737781,30.252616
-97.738696,30.256518
-97.714063,30.181762
-97.855687,30.123842
-97.906568,30.462798
-97.831469,30.252334
-97.752440,30.211398
-97.649996,30.310439
-97.643550,30.366869
-97.718615,30.374732
-97.742125,30.296642
-97.604628,30.391325
-97.776006,30.365121
-97.791417,30.384865
-97.915980,30.357819
-97.729819,30.259190
-97.893304,30.131865
-97.477219,30.383347
-97.541825,30.311998
-97.635458,30.261891
-97.586435,30.257670
-97.720844,30.459679
-97.746884,30.208662
-97.605367,30.345433
-97.817548,30.342425
-97.879009,30.196454
-97.766423,30.165923
-97.717162,30.099292
-97.850015,30.172640
-97.812183,30.298549
-97.855920,30.310823
-97.724417,30.362348
-97.761002,30.182014
-97.671520,30.254079
-97.703666,30.311246
-97.912422,30.398126
-97.801911,30.351094
-97.835340,29.993561
-97.543113,30.332556
-97.812555,30.202594
-97.823897,30.448270
-97.665978,30.346385
-97.711601,30.387955
-97.869834,30.289808
-97.522644,30.261196
-97.728616,30.374986
-97.697170,30.187900
-97.807415,30.300212
-97.796052,30.296799
-97.701625,30.342111
-97.737032,30.198967
-97.726155,30.214995
-97.673329,30.368676
-97.662084,30.245119
-97.745904,30.270822
-97.769226,30.082012
-97.791348,30.258246
-97.885272,30.278765
-97.773791,30.300443
-97.619057,30.274627
-97.787451,30.285147
-97.692190,30.267582
-97.861670,30.175461
-97.835039,30.238517
-97.809176,30.383795
-97.799001,30.194758
-97.724610,30.387984
-97.616013,30.112600
-97.536329,30.361233
-97.768521,30.152685
-97.522592,30.119610
-97.655520,29.901970
-97.760241,30.322394
-97.697520,30.108641
-97.889147,30.210488
-97.714128,30.348156
-97.803484,30.173829
-97.572828,30.316834
-97.644301,30.429138
-97.666855,30.402531
-97.638153,30.349917
-97.590074,30.269965
-97.716233,30.053122
-97.766030,30.195615
-97.732604,30.258049
-97.868261,30.159960
-97.627591,30.321980
-97.812310,30.406997
-97.878454,30.274949
-97.682689,30.399776
-97.872721,30.385595
-97.715766,30.195960
-97.739218,30.060054
-97.903087,30.118346
-97.744372,30.321224
-97.466166,30.227352
-97.707696,30.190061
-97.733756,30.159055
-97.927384,30.388677
-97.851558,30.254323
-97.645335,30.228449
-97.902923,30.220639
-97.793529,30.219580
-97.757112,30.152960
-97.656013,30.322801
-97.739159,30.240218
-97.922528,30.326351
-97.668124,30.139495
-97.706486,30.261185
-97.714809,30.320094
-97.728604,30.228244
-97.628242,30.298297
-97.564592,30.446068
-97.729711,30.272410
-97.725470,30.313876
-97.592200,30.264803
-97.786972,30.327826
-97.633222,30.134044
-97.563375,30.263033
-97.815737,30.361950
