lng,lat
-84.405523,33.997175
-84.356392,34.205394
-84.287745,34.083141
-84.266144,34.046418
-84.375433,33.922310
-84.242370,34.012468
-84.286560,33.977243
-84.406702,34.021953
-84.392070,34.158672
-84.192786,33.998056
-84.397876,33.991112
-84.452907,34.091654
-84.341377,34.068703
-84.025564,34.023771
-84.160107,34.088992
-84.452701,34.211744
-84.246998,34.060624
-84.063090,33.957841
-84.359865,34.022227
-84.282386,34.080120
-84.138046,33.912870
-84.264128,34.167618
-84.281254,34.078867
-84.257725,33.943135
-84.268127,34.274904
-84.351653,34.114615
-84.427730,34.103969
-84.324795,33.956887
-84.443085,34.014715
-84.208842,33.959930
-84.292188,33.926065
-84.185503,33.892702
-84.420237,34.244525
-84.376917,34.142405
-84.360540,34.287008
-84.247904,34.144314
-84.352814,34.270276
-84.212352,34.178690
-84.097286,34.053750
-84.330995,33.929729
-84.190537,33.965881
-84.163443,34.277520
-84.131692,34.162175
-84.186681,33.966394
-84.190275,33.915292
-84.320994,34.032550
-84.336809,34.123102
-84.629224,34.002998
-84.200417,34.144727
-84.362029,34.014877
-84.056078,34.078829
-84.199458,34.003682
-84.272268,34.183174
-84.242143,33.918274
-84.242589,34.233362
-84.261166,34.043197
-84.241506,34.024777
-84.560198,34.089741
-84.197632,34.010829
-84.243561,34.103188
-84.287979,34.071063
-84.175258,33.997397
-84.244525,34.232346
-84.307202,34.136720
-84.226507,34.136509
-84.262387,34.140873
-84.257791,34.392125
-84.316722,33.889987
-84.229635,34.260391
-84.306637,34.023010
-84.213670,34.178017
-84.336166,34.087786
-84.391065,33.861073
-84.402321,34.112554
-84.136378,33.964374
-84.200227,34.100690
-84.224869,34.176691
-84.202684,34.278909
-84.349193,34.093085
-84.284321,34.028622
-84.110460,33.934730
-84.365193,34.151004
-84.393801,33.936934
-84.256992,34.091904
-84.330975,34.155942
-84.180658,34.035161
-84.346382,34.092566
-84.296235,33.955881
-84.252074,34.068123
-84.275854,34.128948
-84.168119,34.013318
-84.270564,34.266571
-84.084102,34.067147
-84.373523,34.122472
-84.512468,34.027001
-84.463447,34.052306
-84.413663,34.113265
-84.301326,34.200104
-84.293475,34.094592
-84.149268,34.080826
-84.317364,34.003239
-84.339481,33.954511
-84.287312,34.003643
-84.331464,34.290498
-84.326068,33.968987
-84.310764,34.081226
-84.483358,34.148603
-84.430215,34.038864
-84.398086,34.306601
-84.463516,33.980677
-84.371993,34.013672
-84.435532,34.182656
-84.215276,34.171979
-84.332501,34.031625
-84.437321,34.125012
-84.419754,34.121242
-84.288064,33.885970
-84.314837,34.079181
-84.370938,34.031800
-84.149654,34.047169
-84.329592,34.008547
-84.295198,34.093677
-84.257158,34.056856
-84.233566,33.958819
-84.128180,34.152015
-84.296899,33.883064
-84.243283,34.061718
-84.395451,34.276345
-84.327186,34.153170
-84.050897,34.366129
-84.561079,34.004114
-84.198502,34.127407
-84.376699,34.121613
-84.513116,34.061695
-84.214231,34.167279
-84.296403,34.057633
-84.387737,33.965884
-84.145972,34.102518
-84.198940,34.156860
-84.186442,34.111212
-84.216315,33.836747
-84.245583,34.014500
-84.132397,34.118699
-84.364001,34.064829
-84.313488,34.234677
-84.390703,33.944527
-84.213620,34.116472
-84.376818,34.191274
-84.421707,33.894937
-84.414183,33.950762
-84.433106,33.892686
-84.363325,34.052437
-84.332850,33.986090
-84.305684,33.960189
-84.240520,34.017412
-84.308576,34.170662
-84.295536,34.167168
-84.372576,33.890158
-84.342933,33.902445
-84.481179,34.021752
-84.294173,33.927610
-84.215577,34.025773
-84.323394,33.986562
-84.424793,33.961210
-84.232056,34.087754
-84.367054,34.041857
-84.159624,34.263617
-84.289866,34.197707
-84.372124,33.953783
-84.326050,34.049101
-84.291853,34.050535
-84.184793,34.153491
-84.372035,34.150286
-84.303572,33.950504
-84.353923,34.104994
-84.355786,34.088424
-84.465653,34.186682
-84.177919,34.153513
-84.386234,34.050240
-84.289246,34.024729
-84.308532,33.953475
-84.354114,34.070206
-84.307175,34.066280
-84.130213,33.966061
-84.399396,34.112993
-84.013803,34.056314
-84.349947,34.044309
-84.443685,33.920542
-84.311993,33.887026
-84.193322,34.159661
-84.247459,34.058186
-84.171374,34.012429
-84.316888,34.094872
-84.282226,34.103990
-84.244477,34.082936
-84.038256,34.074963
-84.310800,34.190290
-84.414972,34.038467
-84.245214,33.949880
-84.322020,34.155610
-84.301800,34.201391
-84.220447,33.940300
-84.247852,34.094196
-84.213566,34.113423
-84.325786,33.987100
-84.254715,34.102626
-84.237687,34.009955
-84.335569,33.962025
-84.200116,34.081987
-84.300834,33.866585
-84.287586,34.132389
-84.306299,34.132538
-84.415775,34.115640
-84.226575,34.128379
-84.144414,34.047899
-84.285011,34.027160
-84.408330,34.187249
-84.336395,33.902171
-84.333911,34.127598
-84.282472,34.067089
-84.281607,34.051930
-84.299599,34.065384
-84.257007,34.212226
-84.340743,34.046887
-84.186012,34.035201
-84.236331,33.988820
-84.177460,34.162167
-84.219066,34.025751
-84.166065,34.084467
-84.173516,34.096816
-84.240944,34.099359
-84.338429,34.074465
-84.277717,33.929690
-84.325309,34.232353
-84.224740,34.092713
-84.100812,34.152611
-84.103551,34.252613
-84.018331,33.876554
-84.273640,34.337494
-84.184866,34.124905
-84.245528,34.045732
-84.384028,33.873908
-84.235674,34.029972
-84.365227,34.098079
-84.249785,34.075373
-84.284955,33.919397
-84.447884,34.066581
-84.386517,34.009365
-84.263343,34.204565
-84.130127,34.118791
-84.162621,34.128773
-84.253175,34.134995
-84.299537,33.943058
-84.356823,34.090197
-84.427942,34.223061
-84.407684,34.217111
-84.278091,33.983715
-84.350280,34.052035
-84.425525,34.229767
-84.296250,34.115573
-84.432462,33.904786
-84.457793,33.976478
-84.223578,34.116469
-84.379078,34.106030
-84.091517,34.149946
-84.215923,34.079008
-84.030778,33.931030
-84.230226,33.981106
-84.219913,34.250064
-84.405574,34.057981
-84.236277,34.001017
-84.051690,34.064924
-84.221287,34.178054
-84.271356,33.826086
-84.382770,33.993391
-84.235312,34.131999
-84.434288,34.138981
-84.212693,33.984221
-84.354417,34.160109
-84.414654,34.061756
-84.332761,34.108024
-84.245587,33.907605
-84.341895,33.984964
-84.217818,34.141726
-84.283000,34.000720
-84.277576,34.068535
-84.245138,34.109780
-84.189102,34.196150
-84.274356,34.167251
-84.175500,34.006464
-84.159348,34.017014
-84.386553,34.151704
-84.094580,33.996055
-84.306096,34.029636
-84.250833,34.058103
-84.338340,34.042619
-84.088193,34.059380
-84.166518,34.113499
-84.179849,34.036544
-84.099303,34.042834
-84.294665,34.050324
-84.213233,34.057629
-84.410373,34.086658
-84.430855,33.942927
-84.317894,33.967151
-84.179843,34.038747
-84.328388,34.020922
-84.405680,34.135203
-84.339354,34.285070
-84.359725,34.233249
-84.175573,34.144933
-84.391379,34.026386
-84.289159,33.984740
-84.181742,34.147498
-84.333099,34.108441
-84.332720,34.013009
-84.080516,34.093993
-84.354324,34.285731
-84.304594,34.231761
-84.155539,34.128249
-84.307512,34.016285
-84.557057,33.998991
-84.281522,34.084279
-84.167267,34.057102
-84.517688,34.089699
-84.292407,33.963912
-84.245014,33.985322
-84.275090,34.022852
-84.470614,34.031331
-84.332263,34.040068
-84.515282,34.058952
-84.325092,34.207139
-84.221390,34.037803
-84.125816,34.027162
-84.461799,33.960696
-84.233163,34.186285
-84.149821,33.987591
-84.316889,34.086433
-84.129309,34.104962
-84.325953,34.171718
-84.347530,34.070625
-84.346112,34.124966
-84.203958,34.129906
-84.175415,33.978993
-84.424131,34.066631
-84.365053,33.926734
-84.327700,34.188101
-84.355433,34.273576
-84.379663,34.198498
-84.386177,34.149873
-84.203890,34.203919
-84.419898,34.188584
-84.428712,33.954511
-84.133801,34.130885
-84.293542,34.077082
-84.201068,34.233852
-84.208812,34.050757
-84.437088,34.043764
-84.283624,33.941207
-84.337061,34.000441
-84.270039,34.085933
-84.386508,34.221979
-84.286580,34.033962
-84.087995,33.966864
-84.132389,33.880111
-84.326119,33.968884
-84.270348,34.281767
-84.291334,33.909499
-84.343464,34.113735
-84.234186,33.973122
-84.351775,34.248595
-84.078853,34.186871
-84.318040,34.071608
-84.331951,33.994827
-84.303707,33.997351
-84.234489,34.091103
-84.533857,34.276615
-84.234803,34.208021
-84.306155,34.229069
-84.326356,34.068050
-84.348864,34.178949
-84.413874,34.010602
-84.146136,34.171308
-84.262290,34.072468
-84.285789,34.132823
-84.337389,34.028570
-84.286429,34.066071
-84.341171,34.040862
-84.228336,34.110004
-84.308730,34.133710
-84.438944,33.910088
-84.295571,33.960398
-84.245955,33.965386
